-0.007296 0.238395
-0.008573 0.244137
-0.010157 0.265913
-0.013553 0.424376
-0.019665 0.498869
-0.019052 0.471388
-0.015452 0.383824
-0.015369 0.455205
-0.020456 0.539459
-0.014107 0.525676
-0.016192 0.552615
-0.019400 0.589602
-0.015495 0.497756
-0.021573 0.587754
-0.026747 0.661391
-0.020780 0.562220
-0.027858 0.686191
-0.031704 0.736892
