700.8406	0.00010687	0.03
700.8406	0.00010687	0.03
700.8406	0.00010687	0.03
666.7974	0.00019786	0.036
666.7974	0.00019786	0.036
666.7974	0.00019786	0.036
606.8698	0.00030678	0.044
606.8698	0.00030678	0.044
606.8698	0.00030678	0.044

