-0.010685 0.282228
-0.011760 0.296041
-0.013802 0.316739
-0.016879 0.487686
-0.019036 0.509501
-0.021888 0.538903
-0.011677 0.406705
-0.012915 0.439057
-0.017243 0.500932
-0.012068 0.506438
-0.016813 0.578381
-0.019924 0.623594
-0.018804 0.538377
-0.025956 0.635587
-0.027904 0.652856
-0.020576 0.582779
-0.032993 0.790399
-0.035729 0.831921
