-0.005853 0.111452
-0.009712 0.149949
-0.008105 0.148652
-0.021134 0.293659
-0.022088 0.357390
-0.042162 0.509070
-0.020096 0.269251
-0.025095 0.397184
-0.036650 0.516930
-0.039749 0.489291
-0.031601 0.478197
-0.032857 0.508193
