1	0.0025	13.875	2347.6	2.538e-05	22.002	13.097
1	0.002	13.875	2347.6	2.538e-05	22.002	12.362
1	0.0015	13.875	2347.6	2.538e-05	22.002	11.668
1	0.0015	13.875	2347.6	2.538e-05	22.002	11.013
1	0.001	13.875	2347.6	2.538e-05	22.002	10.395
1	0.001	13.875	2347.6	2.538e-05	22.002	9.8119
1	0.001	13.875	2347.6	2.538e-05	22.002	9.2613
1	0.001	13.875	2347.6	2.538e-05	22.002	8.7416
1	0.0005	13.875	2347.6	2.538e-05	22.002	8.251
1	0.0005	13.875	2347.6	2.538e-05	22.002	7.788
1	0.0005	13.875	2347.6	2.538e-05	22.002	7.351
1	0.0005	13.875	2347.6	2.538e-05	22.002	6.9386
1	0.0005	13.875	2347.6	2.538e-05	22.002	6.5493
1	0.0005	13.875	2347.6	2.538e-05	22.002	6.1818
1	0.0005	13.875	2347.6	2.538e-05	22.002	5.835
1	0.0005	13.875	2347.6	2.538e-05	22.002	5.5076
1	0.0005	13.875	2347.6	2.538e-05	22.002	5.1987
1	0.0005	13.875	2347.6	2.538e-05	22.002	4.9071
1	0.0005	13.875	2347.6	2.538e-05	22.002	4.6318
1	0.0005	13.875	2347.6	2.538e-05	22.002	4.372
2	0.003	13.875	2347.6	2.538e-05	19.601	13.097
2	0.0025	13.875	2347.6	2.538e-05	19.601	12.362
2	0.0025	13.875	2347.6	2.538e-05	19.601	11.668
2	0.002	13.875	2347.6	2.538e-05	19.601	11.013
2	0.0015	13.875	2347.6	2.538e-05	19.601	10.395
2	0.0015	13.875	2347.6	2.538e-05	19.601	9.8119
2	0.0015	13.875	2347.6	2.538e-05	19.601	9.2613
2	0.001	13.875	2347.6	2.538e-05	19.601	8.7416
2	0.001	13.875	2347.6	2.538e-05	19.601	8.251
2	0.001	13.875	2347.6	2.538e-05	19.601	7.788
2	0.001	13.875	2347.6	2.538e-05	19.601	7.351
2	0.001	13.875	2347.6	2.538e-05	19.601	6.9386
2	0.001	13.875	2347.6	2.538e-05	19.601	6.5493
2	0.0005	13.875	2347.6	2.538e-05	19.601	6.1818
2	0.0005	13.875	2347.6	2.538e-05	19.601	5.835
2	0.0005	13.875	2347.6	2.538e-05	19.601	5.5076
2	0.0005	13.875	2347.6	2.538e-05	19.601	5.1987
2	0.0005	13.875	2347.6	2.538e-05	19.601	4.9071
2	0.0005	13.875	2347.6	2.538e-05	19.601	4.6318
2	0.0005	13.875	2347.6	2.538e-05	19.601	4.372
3	0.0035	13.875	2347.6	2.538e-05	17.463	13.097
3	0.003	13.875	2347.6	2.538e-05	17.463	12.362
3	0.0025	13.875	2347.6	2.538e-05	17.463	11.668
3	0.002	13.875	2347.6	2.538e-05	17.463	11.013
3	0.0015	13.875	2347.6	2.538e-05	17.463	10.395
3	0.0015	13.875	2347.6	2.538e-05	17.463	9.8119
3	0.0015	13.875	2347.6	2.538e-05	17.463	9.2613
3	0.0015	13.875	2347.6	2.538e-05	17.463	8.7416
3	0.0015	13.875	2347.6	2.538e-05	17.463	8.251
3	0.0015	13.875	2347.6	2.538e-05	17.463	7.788
3	0.0015	13.875	2347.6	2.538e-05	17.463	7.351
3	0.001	13.875	2347.6	2.538e-05	17.463	6.9386
3	0.001	13.875	2347.6	2.538e-05	17.463	6.5493
3	0.001	13.875	2347.6	2.538e-05	17.463	6.1818
3	0.001	13.875	2347.6	2.538e-05	17.463	5.835
3	0.001	13.875	2347.6	2.538e-05	17.463	5.5076
3	0.0005	13.875	2347.6	2.538e-05	17.463	5.1987
3	0.0005	13.875	2347.6	2.538e-05	17.463	4.9071
3	0.0005	13.875	2347.6	2.538e-05	17.463	4.6318
3	0.0005	13.875	2347.6	2.538e-05	17.463	4.372
4	0.0045	13.875	4130.5	4.716e-05	18.211	13.097
4	0.004	13.875	4130.5	4.716e-05	18.211	12.362
4	0.0035	13.875	4130.5	4.716e-05	18.211	11.668
4	0.0035	13.875	4130.5	4.716e-05	18.211	11.013
4	0.0035	13.875	4130.5	4.716e-05	18.211	10.395
4	0.003	13.875	4130.5	4.716e-05	18.211	9.8119
4	0.003	13.875	4130.5	4.716e-05	18.211	9.2613
4	0.003	13.875	4130.5	4.716e-05	18.211	8.7416
4	0.0025	13.875	4130.5	4.716e-05	18.211	8.251
4	0.0025	13.875	4130.5	4.716e-05	18.211	7.7881
4	0.002	13.875	4130.5	4.716e-05	18.211	7.3511
4	0.002	13.875	4130.5	4.716e-05	18.211	6.9386
4	0.0015	13.875	4130.5	4.716e-05	18.211	6.5493
4	0.0015	13.875	4130.5	4.716e-05	18.211	6.1818
4	0.001	13.875	4130.5	4.716e-05	18.211	5.835
4	0.001	13.875	4130.5	4.716e-05	18.211	5.5077
4	0.0005	13.875	4130.5	4.716e-05	18.211	5.1987
4	0.0005	13.875	4130.5	4.716e-05	18.211	4.9071
4	0.0005	13.875	4130.5	4.716e-05	18.211	4.6319
4	0.0005	13.875	4130.5	4.716e-05	18.211	4.3721
5	0.006	13.875	4130.5	4.716e-05	16.224	13.097
5	0.0055	13.875	4130.5	4.716e-05	16.224	12.362
5	0.005	13.875	4130.5	4.716e-05	16.224	11.668
5	0.0045	13.875	4130.5	4.716e-05	16.224	11.013
5	0.004	13.875	4130.5	4.716e-05	16.224	10.395
5	0.004	13.875	4130.5	4.716e-05	16.224	9.8119
5	0.0035	13.875	4130.5	4.716e-05	16.224	9.2613
5	0.0035	13.875	4130.5	4.716e-05	16.224	8.7416
5	0.003	13.875	4130.5	4.716e-05	16.224	8.251
5	0.003	13.875	4130.5	4.716e-05	16.224	7.7881
5	0.003	13.875	4130.5	4.716e-05	16.224	7.3511
5	0.0025	13.875	4130.5	4.716e-05	16.224	6.9386
5	0.0025	13.875	4130.5	4.716e-05	16.224	6.5493
5	0.002	13.875	4130.5	4.716e-05	16.224	6.1818
5	0.002	13.875	4130.5	4.716e-05	16.224	5.835
5	0.0015	13.875	4130.5	4.716e-05	16.224	5.5077
5	0.0015	13.875	4130.5	4.716e-05	16.224	5.1987
5	0.001	13.875	4130.5	4.716e-05	16.224	4.9071
5	0.001	13.875	4130.5	4.716e-05	16.224	4.6319
5	0.001	13.875	4130.5	4.716e-05	16.224	4.3721
6	0.007	13.875	4130.5	4.716e-05	14.454	13.097
6	0.0065	13.875	4130.5	4.716e-05	14.454	12.362
6	0.0065	13.875	4130.5	4.716e-05	14.454	11.668
6	0.006	13.875	4130.5	4.716e-05	14.454	11.013
6	0.006	13.875	4130.5	4.716e-05	14.454	10.395
6	0.0055	13.875	4130.5	4.716e-05	14.454	9.8119
6	0.005	13.875	4130.5	4.716e-05	14.454	9.2613
6	0.0045	13.875	4130.5	4.716e-05	14.454	8.7416
6	0.004	13.875	4130.5	4.716e-05	14.454	8.251
6	0.0035	13.875	4130.5	4.716e-05	14.454	7.7881
6	0.003	13.875	4130.5	4.716e-05	14.454	7.3511
6	0.0025	13.875	4130.5	4.716e-05	14.454	6.9386
6	0.002	13.875	4130.5	4.716e-05	14.454	6.5493
6	0.002	13.875	4130.5	4.716e-05	14.454	6.1818
6	0.0015	13.875	4130.5	4.716e-05	14.454	5.835
6	0.0015	13.875	4130.5	4.716e-05	14.454	5.5077
6	0.0015	13.875	4130.5	4.716e-05	14.454	5.1987
6	0.001	13.875	4130.5	4.716e-05	14.454	4.9071
6	0.001	13.875	4130.5	4.716e-05	14.454	4.6319
6	0.001	13.875	4130.5	4.716e-05	14.454	4.3721
7	0.004	13.875	3649.2	0.00012348	21.24	13.097
7	0.0035	13.875	3649.2	0.00012348	21.24	12.362
7	0.003	13.875	3649.2	0.00012348	21.24	11.668
7	0.003	13.875	3649.2	0.00012348	21.24	11.013
7	0.003	13.875	3649.2	0.00012348	21.24	10.395
7	0.0025	13.875	3649.2	0.00012348	21.24	9.8119
7	0.0025	13.875	3649.2	0.00012348	21.24	9.2613
7	0.002	13.875	3649.2	0.00012348	21.24	8.7416
7	0.002	13.875	3649.2	0.00012348	21.24	8.2511
7	0.0015	13.875	3649.2	0.00012348	21.24	7.7881
7	0.0015	13.875	3649.2	0.00012348	21.24	7.3511
7	0.0015	13.875	3649.2	0.00012348	21.24	6.9386
7	0.001	13.875	3649.2	0.00012348	21.24	6.5493
7	0.001	13.875	3649.2	0.00012348	21.24	6.1819
7	0.001	13.875	3649.2	0.00012348	21.24	5.8351
7	0.0005	13.875	3649.2	0.00012348	21.24	5.5077
7	0.0005	13.875	3649.2	0.00012348	21.24	5.1988
7	0.0005	13.875	3649.2	0.00012348	21.24	4.9072
7	0.0005	13.875	3649.2	0.00012348	21.24	4.6319
7	0.0005	13.875	3649.2	0.00012348	21.24	4.3721
8	0.006	13.875	3649.2	0.00012348	18.923	13.097
8	0.0055	13.875	3649.2	0.00012348	18.923	12.362
8	0.005	13.875	3649.2	0.00012348	18.923	11.668
8	0.005	13.875	3649.2	0.00012348	18.923	11.013
8	0.0045	13.875	3649.2	0.00012348	18.923	10.395
8	0.0035	13.875	3649.2	0.00012348	18.923	9.8119
8	0.0035	13.875	3649.2	0.00012348	18.923	9.2613
8	0.003	13.875	3649.2	0.00012348	18.923	8.7416
8	0.003	13.875	3649.2	0.00012348	18.923	8.2511
8	0.003	13.875	3649.2	0.00012348	18.923	7.7881
8	0.0025	13.875	3649.2	0.00012348	18.923	7.3511
8	0.0025	13.875	3649.2	0.00012348	18.923	6.9386
8	0.002	13.875	3649.2	0.00012348	18.923	6.5493
8	0.002	13.875	3649.2	0.00012348	18.923	6.1819
8	0.002	13.875	3649.2	0.00012348	18.923	5.8351
8	0.0015	13.875	3649.2	0.00012348	18.923	5.5077
8	0.0015	13.875	3649.2	0.00012348	18.923	5.1988
8	0.001	13.875	3649.2	0.00012348	18.923	4.9072
8	0.001	13.875	3649.2	0.00012348	18.923	4.6319
8	0.001	13.875	3649.2	0.00012348	18.923	4.3721
9	0.007	13.875	3649.2	0.00012348	16.858	13.097
9	0.0065	13.875	3649.2	0.00012348	16.858	12.362
9	0.006	13.875	3649.2	0.00012348	16.858	11.668
9	0.006	13.875	3649.2	0.00012348	16.858	11.013
9	0.0055	13.875	3649.2	0.00012348	16.858	10.395
9	0.005	13.875	3649.2	0.00012348	16.858	9.8119
9	0.005	13.875	3649.2	0.00012348	16.858	9.2613
9	0.0045	13.875	3649.2	0.00012348	16.858	8.7416
9	0.0045	13.875	3649.2	0.00012348	16.858	8.2511
9	0.004	13.875	3649.2	0.00012348	16.858	7.7881
9	0.0035	13.875	3649.2	0.00012348	16.858	7.3511
9	0.003	13.875	3649.2	0.00012348	16.858	6.9386
9	0.0025	13.875	3649.2	0.00012348	16.858	6.5493
9	0.0025	13.875	3649.2	0.00012348	16.858	6.1819
9	0.0025	13.875	3649.2	0.00012348	16.858	5.8351
9	0.0015	13.875	3649.2	0.00012348	16.858	5.5077
