2347.6267	0.00002538	0.0105
2347.6267	0.00002538	0.0105
2347.6267	0.00002538	0.0105
4130.5340	0.00004716	0.0145
4130.5340	0.00004716	0.0145
4130.5340	0.00004716	0.0145
3649.2139	0.00012348	0.0260
3649.2139	0.00012348	0.0260
3649.2139	0.00012348	0.0260
5244.2379	0.00030373	0.0390
5244.2379	0.00030373	0.0390
5244.2379	0.00030373	0.0390

