3.7	2.9	3.0	4.2
3.7	7.3	5.7	3.4
1.7	8.2	6.2	8.5
1.3	8.7	6.8	9.7
2.3	9.0	7.1	10.9
1.9	8.4	8.1	12.7
3.3	11.0	8.5	13.2
1.9	12.2	9.3	13.3
2.3	13.5	8.9	13.8
4.0	14.7	9.5	13.9
5.1	13.8	10.2	15.5
6.7	17.1	13.3	18.1
6.5	17.4	14.6	20.3
9.3	18.4	13.7	21.0
12.4	20.3	15.3	21.5
11.0	23.4	19.1	21.0
13.4	24.7	21.1	24.7
14.4	26.0	23.5	24.8
15.2	30.2	27.7	27.5
15.7	29.3	29.3	29.3

