2.1	1.2	0.6
2.0	1.1	0.9
0.3	1.6	1.0
0.7	0.8	1.1
0.6	1.7	1.0
0.5	0.4	1.2
2.1	1.2	1.4
0.9	0.5	0.9
1.2	0.9	1.2
0.7	1.6	1.6
1.1	0.4	1.0
1.0	1.0	0.8
2.4	0.8	1.2
3.2	1.1	2.1
1.5	2.0	4.1
1.9	0.8	4.4
1.3	0.4	3.1
1.2	0.2	4.1
2.0	0.3	4.2
2.4	1.2	4.0

